entry_time,exit_time,action,entry_price,exit_price,pnl_points,pnl_rupees,capital,exit_reason
2025-09-02 13:45:00+05:30,2025-09-02 13:50:00+05:30,SHORT,458.625,454.45,4.175000000000011,168.75000000000057,97001.25,Target Gap Fill
2025-09-02 13:50:00+05:30,2025-09-02 13:55:00+05:30,SHORT,453.825,446.9,6.925000000000011,306.25000000000057,97307.5,Target Gap Fill
2025-09-02 13:55:00+05:30,2025-09-02 14:00:00+05:30,SHORT,446.275,434.9,11.375,528.75,97836.25,Target Gap Fill
2025-09-02 14:00:00+05:30,2025-09-02 14:05:00+05:30,SHORT,434.275,417.0,17.274999999999977,823.7499999999989,98660.0,Target Gap Fill
2025-09-02 14:05:00+05:30,2025-09-02 14:10:00+05:30,SHORT,416.375,424.2,-7.824999999999989,-431.24999999999943,98228.75,Stop Gap Fill
2025-09-02 14:10:00+05:30,2025-09-02 14:15:00+05:30,SHORT,423.575,421.25,2.3249999999999886,76.24999999999943,98305.0,Target Gap Fill
2025-09-02 14:25:00+05:30,2025-09-02 14:30:00+05:30,SHORT,419.675,410.95,8.725000000000023,396.25000000000114,98701.25,Target Gap Fill
2025-09-02 14:30:00+05:30,2025-09-02 14:35:00+05:30,SHORT,410.325,419.8,-9.475000000000023,-513.7500000000011,98187.5,Stop Gap Fill
2025-09-02 14:35:00+05:30,2025-09-02 14:40:00+05:30,SHORT,419.175,422.8,-3.625,-221.25,97966.25,Target Gap Fill
2025-09-02 14:55:00+05:30,2025-09-02 15:00:00+05:30,SHORT,416.325,423.2,-6.875,-383.75,97582.5,Stop Gap Fill
2025-09-02 15:20:00+05:30,2025-09-02 15:25:00+05:30,SHORT,419.975,416.55,3.4250000000000114,131.25000000000057,97713.75,Target Gap Fill
2025-09-02 15:25:00+05:30,2025-09-03 09:15:00+05:30,SHORT,415.925,418.25,-2.3249999999999886,-156.24999999999943,97557.5,Target Gap Fill
2025-09-03 09:15:00+05:30,2025-09-03 09:20:00+05:30,SHORT,417.625,393.25,24.375,1178.75,98736.25,Target Gap Fill
2025-09-03 09:20:00+05:30,2025-09-03 09:25:00+05:30,SHORT,392.625,402.85,-10.225000000000023,-551.2500000000011,98185.0,Stop Gap Fill
2025-09-03 09:40:00+05:30,2025-09-03 09:45:00+05:30,SHORT,398.675,397.25,1.4250000000000114,31.25000000000057,98216.25,Target Gap Fill
2025-09-03 09:45:00+05:30,2025-09-03 09:50:00+05:30,SHORT,396.625,405.25,-8.625,-471.25,97745.0,Stop Gap Fill
2025-09-03 10:20:00+05:30,2025-09-03 10:25:00+05:30,SHORT,408.375,411.3,-2.9250000000000114,-186.25000000000057,97558.75,Target Gap Fill
2025-09-03 10:35:00+05:30,2025-09-03 10:40:00+05:30,SHORT,407.425,395.55,11.875,553.75,98112.5,Target Gap Fill
2025-09-03 10:40:00+05:30,2025-09-03 10:45:00+05:30,SHORT,394.925,397.75,-2.8249999999999886,-181.24999999999943,97931.25,Target Gap Fill
2025-09-03 10:55:00+05:30,2025-09-03 11:00:00+05:30,SHORT,394.975,402.25,-7.274999999999977,-403.74999999999886,97527.5,Stop Gap Fill
2025-09-03 11:25:00+05:30,2025-09-03 11:30:00+05:30,SHORT,398.225,398.3,-0.07499999999998863,-43.74999999999943,97483.75,Target Gap Fill
2025-09-03 11:35:00+05:30,2025-09-03 11:40:00+05:30,SHORT,396.725,405.65,-8.924999999999955,-486.2499999999977,96997.5,Stop Gap Fill
2025-09-03 12:00:00+05:30,2025-09-03 12:05:00+05:30,LONG,417.375,417.0,-0.375,-58.75,96938.75,End of Candle
2025-09-03 12:10:00+05:30,2025-09-03 12:15:00+05:30,LONG,417.625,432.75,15.125,716.25,97655.0,Target Gap Fill
2025-09-03 12:15:00+05:30,2025-09-03 12:20:00+05:30,LONG,433.375,442.875,9.5,435.0,98090.0,Target Hit
2025-09-03 12:20:00+05:30,2025-09-03 12:25:00+05:30,LONG,435.675,436.9,1.224999999999966,21.249999999998295,98111.25,End of Candle
2025-09-03 12:25:00+05:30,2025-09-03 12:30:00+05:30,LONG,443.775,436.9,-6.875,-383.75,97727.5,Stop Gap Fill
2025-09-03 12:40:00+05:30,2025-09-03 12:45:00+05:30,LONG,441.075,434.75,-6.324999999999989,-356.24999999999943,97371.25,Stop Gap Fill
2025-09-03 13:20:00+05:30,2025-09-03 13:25:00+05:30,LONG,425.675,420.175,-5.5,-315.0,97056.25,Stoploss Hit
2025-09-03 13:35:00+05:30,2025-09-03 13:40:00+05:30,LONG,423.825,427.8,3.9750000000000227,158.75000000000114,97215.0,End of Candle
2025-09-03 13:45:00+05:30,2025-09-03 13:50:00+05:30,LONG,428.425,436.75,8.324999999999989,376.24999999999943,97591.25,End of Candle
2025-09-03 13:50:00+05:30,2025-09-03 13:55:00+05:30,LONG,434.375,440.95,6.574999999999989,288.74999999999943,97880.0,End of Candle
2025-09-03 13:55:00+05:30,2025-09-03 14:00:00+05:30,LONG,437.375,437.75,0.375,-21.25,97858.75,End of Candle
2025-09-03 14:00:00+05:30,2025-09-03 14:05:00+05:30,LONG,441.575,443.75,2.1750000000000114,68.75000000000057,97927.5,End of Candle
2025-09-03 14:10:00+05:30,2025-09-03 14:15:00+05:30,LONG,444.375,441.5,-2.875,-183.75,97743.75,End of Candle
2025-09-03 14:15:00+05:30,2025-09-03 14:20:00+05:30,LONG,444.375,446.65,2.2749999999999773,73.74999999999886,97817.5,End of Candle
2025-09-03 14:25:00+05:30,2025-09-03 14:30:00+05:30,LONG,447.275,450.95,3.6750000000000114,143.75000000000057,97961.25,End of Candle
2025-09-03 14:30:00+05:30,2025-09-03 14:35:00+05:30,LONG,447.175,448.75,1.5749999999999886,38.74999999999943,98000.0,End of Candle
2025-09-03 14:35:00+05:30,2025-09-03 14:40:00+05:30,LONG,451.575,446.075,-5.5,-315.0,97685.0,Stoploss Hit
2025-09-03 14:50:00+05:30,2025-09-03 14:55:00+05:30,LONG,450.175,444.1,-6.074999999999989,-343.74999999999943,97341.25,Stop Gap Fill
2025-09-03 15:00:00+05:30,2025-09-03 15:05:00+05:30,LONG,449.325,458.825,9.5,435.0,97776.25,Target Hit
2025-09-03 15:05:00+05:30,2025-09-03 15:10:00+05:30,LONG,459.075,470.65,11.574999999999989,538.7499999999994,98315.0,Target Gap Fill
2025-09-03 15:10:00+05:30,2025-09-03 15:15:00+05:30,LONG,471.275,477.35,6.0750000000000455,263.7500000000023,98578.75,End of Candle
2025-09-03 15:15:00+05:30,2025-09-03 15:20:00+05:30,LONG,478.075,473.65,-4.425000000000011,-261.25000000000057,98317.5,End of Candle
2025-09-03 15:25:00+05:30,2025-09-04 09:15:00+05:30,LONG,474.275,549.7,75.42500000000007,3731.2500000000036,102048.75,Target Gap Fill
2025-09-04 09:20:00+05:30,2025-09-04 09:25:00+05:30,LONG,562.375,571.875,9.5,435.0,102483.75,Target Hit
2025-09-04 09:30:00+05:30,2025-09-04 09:35:00+05:30,LONG,581.575,604.7,23.125,1116.25,103600.0,Target Gap Fill
2025-09-04 09:35:00+05:30,2025-09-04 09:40:00+05:30,LONG,605.325,578.45,-26.875,-1383.75,102216.25,Stop Gap Fill
2025-09-04 09:55:00+05:30,2025-09-04 10:00:00+05:30,LONG,585.025,579.525,-5.5,-315.0,101901.25,Stoploss Hit
2025-09-04 10:45:00+05:30,2025-09-04 10:50:00+05:30,SHORT,527.175,541.25,-14.075000000000045,-743.7500000000023,101157.5,Stop Gap Fill
2025-09-04 10:50:00+05:30,2025-09-04 10:55:00+05:30,LONG,541.375,543.5,2.125,66.25,101223.75,End of Candle
2025-09-04 10:55:00+05:30,2025-09-04 11:00:00+05:30,LONG,544.525,543.75,-0.7749999999999773,-78.74999999999886,101145.0,End of Candle
2025-09-04 11:05:00+05:30,2025-09-04 11:10:00+05:30,LONG,544.375,538.875,-5.5,-315.0,100830.0,Stoploss Hit
2025-09-04 11:15:00+05:30,2025-09-04 11:20:00+05:30,SHORT,532.975,540.25,-7.274999999999977,-403.74999999999886,100426.25,Stop Gap Fill
2025-09-04 11:25:00+05:30,2025-09-04 11:30:00+05:30,SHORT,525.625,531.5,-5.875,-333.75,100092.5,Stop Gap Fill
2025-09-04 11:30:00+05:30,2025-09-04 11:35:00+05:30,SHORT,530.875,537.25,-6.375,-358.75,99733.75,Stop Gap Fill
2025-09-04 11:40:00+05:30,2025-09-04 11:45:00+05:30,SHORT,529.475,530.8,-1.3249999999999318,-106.24999999999659,99627.5,Target Gap Fill
2025-09-04 12:10:00+05:30,2025-09-04 12:15:00+05:30,SHORT,527.325,519.1,8.225000000000023,371.25000000000114,99998.75,Target Gap Fill
2025-09-04 12:15:00+05:30,2025-09-04 12:20:00+05:30,SHORT,518.475,519.25,-0.7749999999999773,-78.74999999999886,99920.0,Target Gap Fill
2025-09-04 12:20:00+05:30,2025-09-04 12:25:00+05:30,SHORT,518.625,508.15,10.475000000000023,483.75000000000114,100403.75,Target Gap Fill
2025-09-04 12:25:00+05:30,2025-09-04 12:30:00+05:30,SHORT,507.525,509.35,-1.8250000000000455,-131.25000000000227,100272.5,Target Gap Fill
2025-09-04 12:30:00+05:30,2025-09-04 12:35:00+05:30,SHORT,508.725,514.5,-5.774999999999977,-328.74999999999886,99943.75,Stop Gap Fill
2025-09-04 12:50:00+05:30,2025-09-04 12:55:00+05:30,LONG,536.875,545.4,8.524999999999977,386.24999999999886,100330.0,End of Candle
2025-09-04 13:00:00+05:30,2025-09-04 13:05:00+05:30,LONG,546.025,542.75,-3.2749999999999773,-203.74999999999886,100126.25,End of Candle
2025-09-04 13:40:00+05:30,2025-09-04 13:45:00+05:30,SHORT,528.675,513.9,14.774999999999977,698.7499999999989,100825.0,Target Gap Fill
2025-09-04 13:45:00+05:30,2025-09-04 13:50:00+05:30,SHORT,513.275,513.25,0.024999999999977263,-38.75000000000114,100786.25,Target Gap Fill
2025-09-04 13:50:00+05:30,2025-09-04 13:55:00+05:30,SHORT,512.625,515.6,-2.9750000000000227,-188.75000000000114,100597.5,Target Gap Fill
2025-09-04 13:55:00+05:30,2025-09-04 14:00:00+05:30,SHORT,514.975,514.25,0.7250000000000227,-3.749999999998863,100593.75,Target Gap Fill
2025-09-04 14:10:00+05:30,2025-09-04 14:15:00+05:30,SHORT,507.325,504.25,3.0749999999999886,113.74999999999943,100707.5,Target Gap Fill
2025-09-04 14:15:00+05:30,2025-09-04 14:20:00+05:30,SHORT,503.625,500.15,3.4750000000000227,133.75000000000114,100841.25,Target Gap Fill
2025-09-04 14:20:00+05:30,2025-09-04 14:25:00+05:30,SHORT,499.525,481.9,17.625,841.25,101682.5,Target Gap Fill
2025-09-04 14:25:00+05:30,2025-09-04 14:30:00+05:30,SHORT,481.275,481.55,-0.2750000000000341,-53.750000000001705,101628.75,Target Gap Fill
2025-09-04 14:30:00+05:30,2025-09-04 14:35:00+05:30,SHORT,480.925,488.85,-7.925000000000011,-436.25000000000057,101192.5,Stop Gap Fill
2025-09-04 14:40:00+05:30,2025-09-04 14:45:00+05:30,SHORT,479.625,495.25,-15.625,-821.25,100371.25,Stop Gap Fill
2025-09-04 14:55:00+05:30,2025-09-04 15:00:00+05:30,SHORT,480.975,486.25,-5.274999999999977,-303.74999999999886,100067.5,Target Gap Fill
2025-09-04 15:05:00+05:30,2025-09-04 15:10:00+05:30,SHORT,473.325,467.95,5.375,228.75,100296.25,Target Gap Fill
2025-09-04 15:10:00+05:30,2025-09-04 15:15:00+05:30,SHORT,467.325,463.95,3.375,128.75,100425.0,Target Gap Fill
2025-09-04 15:15:00+05:30,2025-09-04 15:20:00+05:30,SHORT,463.325,473.25,-9.925000000000011,-536.2500000000006,99888.75,Stop Gap Fill
2025-09-05 09:25:00+05:30,2025-09-05 09:30:00+05:30,LONG,500.375,509.75,9.375,428.75,100317.5,End of Candle
2025-09-05 09:35:00+05:30,2025-09-05 09:40:00+05:30,LONG,510.375,493.4,-16.975000000000023,-888.7500000000011,99428.75,Stop Gap Fill
2025-09-05 09:55:00+05:30,2025-09-05 10:00:00+05:30,LONG,503.375,491.5,-11.875,-633.75,98795.0,Stop Gap Fill
2025-09-05 10:05:00+05:30,2025-09-05 10:10:00+05:30,SHORT,485.625,477.55,8.074999999999989,363.74999999999943,99158.75,Target Gap Fill
2025-09-05 10:10:00+05:30,2025-09-05 10:15:00+05:30,SHORT,476.925,444.3,32.625,1591.25,100750.0,Target Gap Fill
2025-09-05 10:15:00+05:30,2025-09-05 10:20:00+05:30,SHORT,443.675,427.8,15.875,753.75,101503.75,Target Gap Fill
2025-09-05 10:20:00+05:30,2025-09-05 10:25:00+05:30,SHORT,427.175,439.3,-12.125,-646.25,100857.5,Stop Gap Fill
2025-09-05 10:25:00+05:30,2025-09-05 10:30:00+05:30,SHORT,438.675,469.25,-30.57499999999999,-1568.7499999999995,99288.75,Stop Gap Fill
2025-09-05 10:50:00+05:30,2025-09-05 10:55:00+05:30,SHORT,449.625,441.9,7.725000000000023,346.25000000000114,99635.0,Target Gap Fill
2025-09-05 10:55:00+05:30,2025-09-05 11:00:00+05:30,SHORT,441.275,443.1,-1.8250000000000455,-131.25000000000227,99503.75,Target Gap Fill
2025-09-05 11:00:00+05:30,2025-09-05 11:05:00+05:30,SHORT,442.475,453.65,-11.174999999999955,-598.7499999999977,98905.0,Stop Gap Fill
2025-09-05 11:20:00+05:30,2025-09-05 11:25:00+05:30,SHORT,442.625,448.7,-6.074999999999989,-343.74999999999943,98561.25,Stop Gap Fill
2025-09-05 11:45:00+05:30,2025-09-05 11:50:00+05:30,SHORT,438.125,433.7,4.425000000000011,181.25000000000057,98742.5,Target Gap Fill
2025-09-05 11:50:00+05:30,2025-09-05 11:55:00+05:30,SHORT,433.075,435.25,-2.1750000000000114,-148.75000000000057,98593.75,Target Gap Fill
2025-09-05 12:00:00+05:30,2025-09-05 12:05:00+05:30,SHORT,435.025,434.1,0.9249999999999545,6.249999999997726,98600.0,Target Gap Fill
2025-09-05 12:20:00+05:30,2025-09-05 12:25:00+05:30,SHORT,424.625,430.8,-6.175000000000011,-348.75000000000057,98251.25,Stop Gap Fill
2025-09-05 12:35:00+05:30,2025-09-05 12:40:00+05:30,SHORT,419.375,417.25,2.125,66.25,98317.5,Target Gap Fill
2025-09-05 12:40:00+05:30,2025-09-05 12:45:00+05:30,SHORT,416.625,420.2,-3.5749999999999886,-218.74999999999943,98098.75,Target Gap Fill
2025-09-05 12:50:00+05:30,2025-09-05 12:55:00+05:30,SHORT,413.475,416.25,-2.7749999999999773,-178.74999999999886,97920.0,Target Gap Fill
2025-09-05 12:55:00+05:30,2025-09-05 13:00:00+05:30,SHORT,415.625,419.25,-3.625,-221.25,97698.75,Target Gap Fill
2025-09-05 13:30:00+05:30,2025-09-05 13:35:00+05:30,LONG,439.075,448.575,9.5,435.0,98133.75,Target Hit
2025-09-05 13:35:00+05:30,2025-09-05 13:40:00+05:30,LONG,444.175,452.9,8.724999999999966,396.2499999999983,98530.0,End of Candle
2025-09-05 13:40:00+05:30,2025-09-05 13:45:00+05:30,LONG,451.125,460.625,9.5,435.0,98965.0,Target Hit
2025-09-05 13:45:00+05:30,2025-09-05 13:50:00+05:30,LONG,453.525,479.6,26.075000000000045,1263.7500000000023,100228.75,Target Gap Fill
2025-09-05 13:50:00+05:30,2025-09-05 13:55:00+05:30,LONG,480.225,489.725,9.5,435.0,100663.75,Target Hit
2025-09-05 14:00:00+05:30,2025-09-05 14:05:00+05:30,LONG,495.875,490.375,-5.5,-315.0,100348.75,Stoploss Hit
2025-09-05 14:05:00+05:30,2025-09-05 14:10:00+05:30,LONG,492.375,485.55,-6.824999999999989,-381.24999999999943,99967.5,Stop Gap Fill
2025-09-05 14:25:00+05:30,2025-09-05 14:30:00+05:30,LONG,487.625,482.125,-5.5,-315.0,99652.5,Stoploss Hit
2025-09-05 15:00:00+05:30,2025-09-05 15:05:00+05:30,LONG,478.325,465.85,-12.474999999999966,-663.7499999999983,98988.75,Stop Gap Fill
2025-09-05 15:15:00+05:30,2025-09-05 15:20:00+05:30,LONG,474.225,479.75,5.524999999999977,236.24999999999886,99225.0,End of Candle
2025-09-08 09:20:00+05:30,2025-09-08 09:25:00+05:30,LONG,490.375,481.8,-8.574999999999989,-468.74999999999943,98756.25,Stop Gap Fill
2025-09-08 09:30:00+05:30,2025-09-08 09:35:00+05:30,LONG,490.575,510.75,20.17500000000001,968.7500000000006,99725.0,Target Gap Fill
2025-09-08 09:35:00+05:30,2025-09-08 09:40:00+05:30,LONG,511.375,520.875,9.5,435.0,100160.0,Target Hit
2025-09-08 09:40:00+05:30,2025-09-08 09:45:00+05:30,LONG,516.575,515.8,-0.775000000000091,-78.75000000000455,100081.25,End of Candle
2025-09-08 09:45:00+05:30,2025-09-08 09:50:00+05:30,LONG,513.875,508.375,-5.5,-315.0,99766.25,Stoploss Hit
2025-09-08 10:05:00+05:30,2025-09-08 10:10:00+05:30,LONG,513.225,507.725,-5.5,-315.0,99451.25,Stoploss Hit
2025-09-08 10:10:00+05:30,2025-09-08 10:15:00+05:30,LONG,512.375,499.75,-12.625,-671.25,98780.0,Stop Gap Fill
2025-09-08 10:45:00+05:30,2025-09-08 10:50:00+05:30,LONG,503.125,497.625,-5.5,-315.0,98465.0,Stoploss Hit
2025-09-08 10:50:00+05:30,2025-09-08 10:55:00+05:30,LONG,499.325,489.75,-9.574999999999989,-518.7499999999994,97946.25,Stop Gap Fill
2025-09-08 10:55:00+05:30,2025-09-08 11:00:00+05:30,SHORT,489.625,487.45,2.1750000000000114,68.75000000000057,98015.0,Target Gap Fill
2025-09-08 11:00:00+05:30,2025-09-08 11:05:00+05:30,SHORT,486.825,491.9,-5.074999999999989,-293.74999999999943,97721.25,Target Gap Fill
2025-09-08 11:15:00+05:30,2025-09-08 11:20:00+05:30,LONG,506.375,503.8,-2.5749999999999886,-168.74999999999943,97552.5,End of Candle
2025-09-08 11:20:00+05:30,2025-09-08 11:25:00+05:30,LONG,511.325,503.8,-7.524999999999977,-416.24999999999886,97136.25,Stop Gap Fill
2025-09-08 11:30:00+05:30,2025-09-08 11:35:00+05:30,LONG,511.375,511.25,-0.125,-46.25,97090.0,End of Candle
2025-09-08 11:35:00+05:30,2025-09-08 11:40:00+05:30,LONG,510.375,514.2,3.8250000000000455,151.25000000000227,97241.25,End of Candle
2025-09-08 11:45:00+05:30,2025-09-08 11:50:00+05:30,LONG,514.825,509.32500000000005,-5.5,-315.0,96926.25,Stoploss Hit
2025-09-08 12:05:00+05:30,2025-09-08 12:10:00+05:30,LONG,518.375,516.2,-2.1749999999999545,-148.74999999999773,96777.5,End of Candle
2025-09-08 12:10:00+05:30,2025-09-08 12:15:00+05:30,LONG,516.225,519.75,3.5249999999999773,136.24999999999886,96913.75,End of Candle
2025-09-08 12:20:00+05:30,2025-09-08 12:25:00+05:30,LONG,520.375,518.8,-1.5750000000000455,-118.75000000000227,96795.0,End of Candle
2025-09-08 12:40:00+05:30,2025-09-08 12:45:00+05:30,LONG,535.375,537.35,1.9750000000000227,58.75000000000114,96853.75,End of Candle
2025-09-08 12:45:00+05:30,2025-09-08 12:50:00+05:30,LONG,533.925,534.55,0.625,-8.75,96845.0,End of Candle
2025-09-08 13:00:00+05:30,2025-09-08 13:05:00+05:30,LONG,538.925,539.3,0.375,-21.25,96823.75,End of Candle
2025-09-08 13:05:00+05:30,2025-09-08 13:10:00+05:30,LONG,537.375,540.0,2.625,91.25,96915.0,End of Candle
2025-09-08 13:15:00+05:30,2025-09-08 13:20:00+05:30,LONG,540.625,532.6,-8.024999999999977,-441.24999999999886,96473.75,Stop Gap Fill
2025-09-08 13:40:00+05:30,2025-09-08 13:45:00+05:30,LONG,535.875,530.375,-5.5,-315.0,96158.75,Stoploss Hit
2025-09-08 14:10:00+05:30,2025-09-08 14:15:00+05:30,SHORT,522.975,523.35,-0.375,-58.75,96100.0,Target Gap Fill
2025-09-08 14:20:00+05:30,2025-09-08 14:25:00+05:30,LONG,534.875,528.05,-6.8250000000000455,-381.2500000000023,95718.75,Stop Gap Fill
2025-09-08 14:25:00+05:30,2025-09-08 14:30:00+05:30,LONG,528.675,538.175,9.5,435.0,96153.75,Target Hit
2025-09-08 14:35:00+05:30,2025-09-08 14:40:00+05:30,LONG,541.375,535.875,-5.5,-315.0,95838.75,Stoploss Hit
2025-09-08 14:50:00+05:30,2025-09-08 14:55:00+05:30,SHORT,499.625,508.95,-9.324999999999989,-506.24999999999943,95332.5,Stop Gap Fill
2025-09-08 15:05:00+05:30,2025-09-08 15:10:00+05:30,SHORT,491.175,490.25,0.9250000000000114,6.250000000000568,95338.75,Target Gap Fill
2025-09-08 15:15:00+05:30,2025-09-08 15:20:00+05:30,SHORT,491.225,495.25,-4.024999999999977,-241.24999999999886,95097.5,Target Gap Fill
