timestamp,close,high,low,oi,open,volume
2025-09-22 09:15:00+05:30,460.45,463.9,418.6,106050,440.2,39225
2025-09-22 09:30:00+05:30,480.95,483.0,455.95,105000,460.45,1725
2025-09-22 09:45:00+05:30,481.0,485.95,464.05,105225,480.95,2775
2025-09-22 10:00:00+05:30,481.0,487.0,478.0,103800,481.0,2025
2025-09-22 10:15:00+05:30,483.8,484.0,470.15,104400,481.0,3675
2025-09-22 10:30:00+05:30,482.0,486.25,481.3,104250,483.8,675
2025-09-22 10:45:00+05:30,483.05,483.05,477.05,104100,482.0,450
2025-09-22 11:00:00+05:30,471.05,484.05,470.65,103500,483.05,3975
2025-09-22 11:15:00+05:30,461.4,471.05,459.85,105450,471.05,4575
2025-09-22 11:30:00+05:30,466.95,467.65,448.0,105600,461.4,4575
2025-09-22 11:45:00+05:30,472.95,473.95,463.4,107400,466.95,3150
2025-09-22 12:00:00+05:30,464.0,472.95,462.35,107700,472.95,675
2025-09-22 12:15:00+05:30,463.4,466.8,463.4,107550,464.0,2100
2025-09-22 12:30:00+05:30,475.05,475.05,463.4,108225,463.4,1125
2025-09-22 12:45:00+05:30,469.0,476.05,467.0,107625,475.05,1875
2025-09-22 13:00:00+05:30,473.95,476.05,469.0,107925,469.0,600
2025-09-22 13:15:00+05:30,464.05,473.95,462.8,109875,473.95,3075
2025-09-22 13:30:00+05:30,467.55,468.0,461.25,110925,464.05,1275
2025-09-22 13:45:00+05:30,456.55,467.55,452.5,111600,467.55,2250
2025-09-22 14:00:00+05:30,458.0,462.0,450.25,113175,456.55,10050
2025-09-22 14:15:00+05:30,439.0,458.6,439.0,112800,458.0,900
2025-09-22 14:30:00+05:30,390.0,439.0,390.0,107325,439.0,46725
2025-09-22 14:45:00+05:30,405.7,409.0,383.75,120750,390.0,20550
2025-09-22 15:00:00+05:30,396.65,415.0,392.0,127650,405.9,15450
2025-09-22 15:15:00+05:30,403.5,407.05,395.05,137325,396.65,18525
2025-09-23 09:15:00+05:30,373.2,410.05,370.5,137775,406.05,7125
2025-09-23 09:30:00+05:30,340.0,373.2,337.6,159825,373.2,33675
2025-09-23 09:45:00+05:30,340.4,346.0,326.3,173775,340.0,26700
2025-09-23 10:00:00+05:30,350.0,355.0,340.0,174150,340.4,16950
2025-09-23 10:15:00+05:30,339.0,350.0,324.1,181050,350.0,21225
2025-09-23 10:30:00+05:30,340.35,344.1,332.85,181875,339.0,6750
2025-09-23 10:45:00+05:30,335.0,342.5,333.0,183075,340.35,4650
2025-09-23 11:00:00+05:30,322.0,344.5,320.4,184950,335.0,25575
2025-09-23 11:15:00+05:30,320.0,325.4,313.7,184350,322.0,27675
2025-09-23 11:30:00+05:30,325.8,325.8,315.05,185775,320.0,9750
2025-09-23 11:45:00+05:30,332.25,336.25,324.8,181500,325.8,16425
2025-09-23 12:00:00+05:30,346.0,346.2,329.75,183300,330.0,12975
