timestamp,close,high,low,oi,open,volume
2025-09-04 15:15:00+05:30,924.2,924.2,924.2,0,924.2,0
2025-09-04 15:20:00+05:30,924.2,924.2,924.2,0,924.2,0
2025-09-04 15:25:00+05:30,924.2,924.2,924.2,0,924.2,0
2025-09-05 15:10:00+05:30,920.9,920.9,920.9,75,920.9,0
2025-09-05 15:15:00+05:30,920.9,920.9,920.9,75,920.9,0
2025-09-05 15:20:00+05:30,920.9,920.9,920.9,75,920.9,0
2025-09-05 15:25:00+05:30,920.9,920.9,920.9,75,920.9,0
2025-09-16 10:15:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:20:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:25:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:30:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:35:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:40:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:45:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:50:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 10:55:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:00:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:05:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:10:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:15:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:20:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:25:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:30:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:35:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:40:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:45:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:50:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 11:55:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:00:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:05:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:10:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:15:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:20:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:25:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:30:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:35:00+05:30,607.0,607.0,607.0,150,607.0,0
2025-09-16 12:40:00+05:30,575.0,607.0,570.0,225,607.0,150
2025-09-16 12:45:00+05:30,575.0,575.0,575.0,225,575.0,0
2025-09-16 12:50:00+05:30,507.0,507.0,507.0,300,507.0,1800
2025-09-16 12:55:00+05:30,573.2,573.2,507.0,2025,507.0,600
2025-09-16 13:00:00+05:30,573.2,573.2,573.2,2025,573.2,0
2025-09-16 13:05:00+05:30,573.2,573.2,573.2,2025,573.2,0
2025-09-16 13:10:00+05:30,573.2,573.2,573.2,2025,573.2,0
2025-09-16 13:15:00+05:30,573.2,573.2,573.2,2025,573.2,0
2025-09-16 13:20:00+05:30,583.0,583.0,573.2,2100,573.2,375
2025-09-16 13:25:00+05:30,583.0,583.0,583.0,2100,583.0,0
2025-09-16 13:30:00+05:30,583.0,583.0,583.0,2100,583.0,0
2025-09-16 13:35:00+05:30,583.0,583.0,583.0,2100,583.0,0
2025-09-16 13:40:00+05:30,583.0,583.0,583.0,2100,583.0,75
2025-09-16 13:45:00+05:30,585.0,585.0,583.0,2175,583.0,75
2025-09-16 13:50:00+05:30,585.0,585.0,585.0,2250,585.0,150
2025-09-16 13:55:00+05:30,585.0,585.0,585.0,2250,585.0,0
2025-09-16 14:00:00+05:30,585.0,585.0,585.0,2250,585.0,0
2025-09-16 14:05:00+05:30,585.0,585.0,585.0,2250,585.0,0
2025-09-16 14:10:00+05:30,588.0,588.0,585.0,2250,585.0,300
2025-09-16 14:15:00+05:30,588.0,588.0,588.0,2250,588.0,0
2025-09-16 14:20:00+05:30,570.0,588.0,570.0,2250,588.0,75
2025-09-16 14:25:00+05:30,570.0,570.0,570.0,2250,570.0,0
2025-09-16 14:30:00+05:30,570.0,570.0,570.0,2250,570.0,0
2025-09-16 14:35:00+05:30,570.0,570.0,570.0,2250,570.0,0
2025-09-16 14:40:00+05:30,560.0,570.0,560.0,2250,570.0,75
2025-09-16 14:45:00+05:30,560.0,560.0,560.0,2250,560.0,0
2025-09-16 14:50:00+05:30,560.0,560.0,560.0,2250,560.0,0
2025-09-16 14:55:00+05:30,560.0,560.0,560.0,2250,560.0,0
2025-09-16 15:00:00+05:30,560.0,560.0,560.0,2250,560.0,0
2025-09-16 15:05:00+05:30,547.0,560.0,547.0,2250,560.0,150
2025-09-16 15:10:00+05:30,547.0,547.0,547.0,2250,547.0,0
2025-09-16 15:15:00+05:30,547.0,547.0,547.0,2250,547.0,0
2025-09-16 15:20:00+05:30,543.25,547.0,543.2,3150,547.0,2100
2025-09-16 15:25:00+05:30,537.6,543.25,537.6,5925,543.25,1800
2025-09-17 09:20:00+05:30,507.0,507.0,507.0,6150,507.0,0
2025-09-17 09:25:00+05:30,507.0,507.0,507.0,6150,507.0,0
2025-09-17 09:30:00+05:30,505.0,507.0,505.0,6075,507.0,1125
2025-09-17 09:35:00+05:30,500.0,505.0,500.0,6000,505.0,75
2025-09-17 09:40:00+05:30,500.0,500.0,500.0,6000,500.0,0
2025-09-17 09:45:00+05:30,504.3,508.4,500.0,9300,500.0,6975
2025-09-17 09:50:00+05:30,505.5,505.95,502.65,9300,504.3,1050
2025-09-17 09:55:00+05:30,505.3,505.5,504.0,8850,505.5,975
2025-09-17 10:00:00+05:30,497.5,505.3,497.5,8100,505.3,225
2025-09-17 10:05:00+05:30,499.8,499.8,497.5,8175,497.5,75
2025-09-17 10:10:00+05:30,499.8,499.8,499.8,8175,499.8,0
2025-09-17 10:15:00+05:30,508.0,508.0,499.8,8175,499.8,75
2025-09-17 10:20:00+05:30,508.0,508.0,508.0,8175,508.0,0
2025-09-17 10:25:00+05:30,508.0,508.0,508.0,8175,508.0,0
2025-09-17 10:30:00+05:30,501.6,508.0,501.6,8250,508.0,300
2025-09-17 10:35:00+05:30,501.6,501.6,501.6,8250,501.6,0
2025-09-17 10:40:00+05:30,498.4,501.6,498.4,8550,501.6,150
2025-09-17 10:45:00+05:30,498.4,498.4,498.4,8550,498.4,0
2025-09-17 10:50:00+05:30,498.4,498.4,498.4,8550,498.4,0
2025-09-17 10:55:00+05:30,498.4,498.4,498.4,8550,498.4,0
2025-09-17 11:00:00+05:30,492.45,498.4,492.45,8400,498.4,75
2025-09-17 11:05:00+05:30,492.45,492.45,492.45,8400,492.45,0
2025-09-17 11:10:00+05:30,492.45,492.45,492.45,8400,492.45,0
2025-09-17 11:15:00+05:30,490.55,492.45,490.5,8400,492.45,300
2025-09-17 11:20:00+05:30,490.55,490.55,490.55,8400,490.55,0
2025-09-17 11:25:00+05:30,496.0,496.0,490.55,8700,490.55,300
2025-09-17 11:30:00+05:30,496.55,499.35,496.0,8925,496.0,150
2025-09-17 11:35:00+05:30,500.95,500.95,496.55,8925,496.55,0
2025-09-17 11:40:00+05:30,500.95,500.95,500.95,8925,500.95,75
2025-09-17 11:45:00+05:30,500.95,500.95,500.95,8925,500.95,0
2025-09-17 11:50:00+05:30,500.95,500.95,500.95,8925,500.95,0
2025-09-17 11:55:00+05:30,500.95,500.95,500.95,8925,500.95,0
2025-09-17 12:00:00+05:30,496.75,500.95,492.25,9450,500.95,1200
2025-09-17 12:05:00+05:30,497.55,497.55,496.75,9450,496.75,300
2025-09-17 12:10:00+05:30,497.55,497.55,497.55,9450,497.55,0
2025-09-17 12:15:00+05:30,498.2,498.7,497.55,10275,497.55,600
2025-09-17 12:20:00+05:30,494.9,498.2,494.8,10875,498.2,675
2025-09-17 12:25:00+05:30,491.9,494.9,491.9,12225,494.9,1200
2025-09-17 12:30:00+05:30,490.4,492.7,490.4,13050,491.9,750
2025-09-17 12:35:00+05:30,488.65,490.4,488.6,13500,490.4,525
2025-09-17 12:40:00+05:30,488.65,488.65,488.65,13500,488.65,0
2025-09-17 12:45:00+05:30,488.65,488.65,488.65,13500,488.65,0
2025-09-17 12:50:00+05:30,488.65,488.65,488.65,13500,488.65,0
2025-09-17 12:55:00+05:30,493.85,493.85,488.65,14025,488.65,75
2025-09-17 13:00:00+05:30,493.85,493.85,493.85,14025,493.85,0
2025-09-17 13:05:00+05:30,493.85,493.85,493.85,14025,493.85,0
2025-09-17 13:10:00+05:30,493.85,493.85,493.85,14025,493.85,0
2025-09-17 13:15:00+05:30,493.85,493.85,493.85,14025,493.85,0
2025-09-17 13:20:00+05:30,486.35,493.85,486.35,14025,493.85,225
2025-09-17 13:25:00+05:30,489.65,489.65,486.35,14250,486.35,150
2025-09-17 13:30:00+05:30,489.65,489.65,489.65,14250,489.65,0
2025-09-17 13:35:00+05:30,489.65,489.65,489.65,14250,489.65,0
2025-09-17 13:40:00+05:30,492.2,492.2,489.65,14400,489.65,75
2025-09-17 13:45:00+05:30,497.9,497.9,492.2,14400,492.2,150
2025-09-17 13:50:00+05:30,497.9,497.9,497.9,14400,497.9,0
2025-09-17 13:55:00+05:30,497.9,497.9,497.9,14400,497.9,0
2025-09-17 14:00:00+05:30,505.95,505.95,497.9,14325,497.9,375
2025-09-17 14:05:00+05:30,505.95,505.95,505.95,14325,505.95,0
2025-09-17 14:10:00+05:30,505.95,505.95,505.95,14325,505.95,0
2025-09-17 14:15:00+05:30,506.0,506.0,505.95,14025,505.95,75
2025-09-17 14:20:00+05:30,502.9,506.0,502.9,14100,506.0,75
2025-09-17 14:25:00+05:30,502.9,502.9,502.9,14100,502.9,0
2025-09-17 14:30:00+05:30,508.65,508.65,502.9,14175,502.9,75
2025-09-17 14:35:00+05:30,508.65,508.65,508.65,14175,508.65,0
2025-09-17 14:40:00+05:30,508.65,508.65,508.65,14175,508.65,0
2025-09-17 14:45:00+05:30,508.65,508.65,508.65,14175,508.65,0
2025-09-17 14:50:00+05:30,504.15,508.65,504.15,14175,508.65,150
2025-09-17 14:55:00+05:30,497.15,504.15,496.2,14175,504.15,225
2025-09-17 15:00:00+05:30,497.15,497.15,497.15,14175,497.15,0
2025-09-17 15:05:00+05:30,497.15,497.15,497.15,14175,497.15,0
2025-09-17 15:10:00+05:30,497.15,497.15,497.15,14175,497.15,0
2025-09-17 15:15:00+05:30,497.15,497.15,497.15,14175,497.15,0
2025-09-17 15:20:00+05:30,500.2,500.2,497.15,14175,497.15,2775
2025-09-17 15:25:00+05:30,485.9,502.05,485.9,11400,500.2,3450
2025-09-18 09:15:00+05:30,469.9,469.9,469.9,10650,469.9,0
2025-09-18 09:20:00+05:30,450.1,469.9,441.95,10950,469.9,1425
2025-09-18 09:25:00+05:30,447.25,450.35,424.9,11325,450.1,2325
2025-09-18 09:30:00+05:30,451.8,451.8,447.25,11625,447.25,75
2025-09-18 09:35:00+05:30,452.8,453.0,450.25,11625,451.8,1500
2025-09-18 09:40:00+05:30,453.35,455.55,452.8,11700,452.8,150
2025-09-18 09:45:00+05:30,447.0,453.35,447.0,11775,453.35,75
2025-09-18 09:50:00+05:30,447.0,447.0,447.0,11775,447.0,0
2025-09-18 09:55:00+05:30,454.15,454.15,447.0,11775,447.0,225
2025-09-18 10:00:00+05:30,450.0,454.15,450.0,11775,454.15,600
2025-09-18 10:05:00+05:30,450.0,450.0,450.0,11775,450.0,0
2025-09-18 10:10:00+05:30,450.0,450.0,450.0,11775,450.0,0
2025-09-18 10:15:00+05:30,456.0,456.75,450.0,11775,450.0,525
2025-09-18 10:20:00+05:30,455.0,456.0,455.0,11625,456.0,75
2025-09-18 10:25:00+05:30,455.0,455.0,455.0,11625,455.0,0
2025-09-18 10:30:00+05:30,455.0,455.0,455.0,11625,455.0,0
2025-09-18 10:35:00+05:30,455.0,455.0,455.0,11625,455.0,0
2025-09-18 10:40:00+05:30,452.95,455.0,452.95,11700,455.0,75
2025-09-18 10:45:00+05:30,452.95,452.95,452.95,11700,452.95,0
2025-09-18 10:50:00+05:30,452.95,452.95,452.95,11700,452.95,0
2025-09-18 10:55:00+05:30,448.1,452.95,448.1,11775,452.95,75
2025-09-18 11:00:00+05:30,445.65,448.1,445.65,11700,448.1,375
2025-09-18 11:05:00+05:30,445.6,445.65,445.6,11700,445.65,150
2025-09-18 11:10:00+05:30,445.6,445.6,445.6,11850,445.6,75
2025-09-18 11:15:00+05:30,445.6,445.6,445.6,11850,445.6,0
2025-09-18 11:20:00+05:30,447.0,447.0,445.0,11925,445.6,900
2025-09-18 11:25:00+05:30,447.15,447.15,445.4,12675,447.0,225
2025-09-18 11:30:00+05:30,447.15,447.15,447.15,12675,447.15,0
2025-09-18 11:35:00+05:30,447.15,447.15,447.15,12675,447.15,0
2025-09-18 11:40:00+05:30,447.15,447.15,447.15,12675,447.15,0
2025-09-18 11:45:00+05:30,444.65,447.15,444.65,12750,447.15,75
2025-09-18 11:50:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 11:55:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:00:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:05:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:10:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:15:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:20:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:25:00+05:30,444.65,444.65,444.65,12750,444.65,0
2025-09-18 12:30:00+05:30,458.0,458.0,444.65,12825,444.65,750
2025-09-18 12:35:00+05:30,462.4,462.4,458.0,12825,458.0,225
2025-09-18 12:40:00+05:30,462.4,462.4,462.4,12825,462.4,0
2025-09-18 12:45:00+05:30,468.15,468.15,462.4,13050,462.4,75
2025-09-18 12:50:00+05:30,468.15,468.15,468.15,13050,468.15,0
2025-09-18 12:55:00+05:30,468.15,468.15,468.15,13050,468.15,0
2025-09-18 13:00:00+05:30,480.05,480.1,468.15,13050,468.15,375
2025-09-18 13:05:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:10:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:15:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:20:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:25:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:30:00+05:30,480.05,480.05,480.05,13050,480.05,0
2025-09-18 13:35:00+05:30,467.95,480.05,467.95,13125,480.05,75
2025-09-18 13:40:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 13:45:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 13:50:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 13:55:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:00:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:05:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:10:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:15:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:20:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:25:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:30:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:35:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:40:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:45:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:50:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 14:55:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 15:00:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 15:05:00+05:30,467.95,467.95,467.95,13125,467.95,0
2025-09-18 15:10:00+05:30,446.0,467.95,427.0,13050,467.95,2400
2025-09-18 15:15:00+05:30,451.55,451.55,444.25,14250,446.0,1125
2025-09-18 15:20:00+05:30,446.65,451.55,446.65,14250,451.55,750
2025-09-18 15:25:00+05:30,445.9,446.65,445.9,15450,446.65,75
2025-09-19 09:25:00+05:30,478.55,478.55,478.55,15450,478.55,0
2025-09-19 09:30:00+05:30,478.55,478.55,478.55,15450,478.55,0
2025-09-19 09:35:00+05:30,478.55,478.55,478.55,15450,478.55,0
2025-09-19 09:40:00+05:30,505.0,505.0,478.55,15525,478.55,75
2025-09-19 09:45:00+05:30,502.5,519.55,502.5,15600,505.0,150
2025-09-19 09:50:00+05:30,502.5,502.5,502.5,15600,502.5,0
2025-09-19 09:55:00+05:30,502.5,502.5,502.5,15600,502.5,0
2025-09-19 10:00:00+05:30,502.5,502.5,502.5,15600,502.5,0
2025-09-19 10:05:00+05:30,502.5,502.5,502.5,15600,502.5,0
2025-09-19 10:10:00+05:30,502.5,502.5,502.5,15600,502.5,0
2025-09-19 10:15:00+05:30,518.65,518.65,502.5,15600,502.5,300
2025-09-19 10:20:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:25:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:30:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:35:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:40:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:45:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:50:00+05:30,518.65,518.65,518.65,15600,518.65,0
2025-09-19 10:55:00+05:30,510.0,518.65,510.0,15900,518.65,75
2025-09-19 11:00:00+05:30,510.0,510.0,510.0,15900,510.0,0
2025-09-19 11:05:00+05:30,510.0,510.0,510.0,15900,510.0,0
2025-09-19 11:10:00+05:30,513.65,513.65,510.0,15900,510.0,150
2025-09-19 11:15:00+05:30,513.65,513.65,513.65,15900,513.65,0
2025-09-19 11:20:00+05:30,517.35,517.35,513.65,16050,513.65,0
2025-09-19 11:25:00+05:30,517.35,517.35,517.35,16050,517.35,0
2025-09-19 11:30:00+05:30,517.35,517.35,517.35,16050,517.35,0
2025-09-19 11:35:00+05:30,517.65,517.65,515.7,17100,517.35,1050
2025-09-19 11:40:00+05:30,518.1,518.1,517.65,17325,517.65,225
2025-09-19 11:45:00+05:30,522.55,522.55,518.0,17850,518.1,675
2025-09-19 11:50:00+05:30,526.75,528.3,522.55,18075,522.55,975
2025-09-19 11:55:00+05:30,523.25,526.75,523.25,19050,526.75,750
