timestamp,close,high,low,oi,open,volume
2025-10-01 09:15:00+05:30,419.9,421.55,407.25,3295050,407.25,47625
2025-10-01 09:20:00+05:30,409.0,427.35,409.0,3299775,419.9,36825
2025-10-01 09:25:00+05:30,397.0,413.45,397.0,3291225,409.0,31725
2025-10-01 09:30:00+05:30,389.5,397.5,386.65,3283200,397.0,30450
2025-10-01 09:35:00+05:30,385.95,392.0,384.25,3285750,390.4,30150
2025-10-01 09:40:00+05:30,373.95,389.35,371.5,3285675,385.95,38400
2025-10-01 09:45:00+05:30,367.35,377.8,366.4,3290025,373.55,26775
2025-10-01 09:50:00+05:30,378.25,388.25,367.35,3298500,367.35,45150
2025-10-01 09:55:00+05:30,379.8,382.6,375.0,3300000,378.25,14325
2025-10-01 10:00:00+05:30,396.4,405.0,375.5,3280950,379.8,95100
2025-10-01 10:05:00+05:30,393.75,413.75,387.75,3279975,398.65,77325
2025-10-01 10:10:00+05:30,391.45,398.2,388.4,3280050,393.75,25050
2025-10-01 10:15:00+05:30,387.95,393.25,384.25,3287250,391.45,12975
2025-10-01 10:20:00+05:30,394.65,402.0,386.0,3313950,387.95,39225
2025-10-01 10:25:00+05:30,389.25,397.7,387.25,3326925,394.65,40500
2025-10-01 10:30:00+05:30,368.25,388.35,365.4,3337125,388.35,87750
2025-10-01 10:35:00+05:30,378.35,378.45,366.8,3352650,368.25,32775
2025-10-01 10:40:00+05:30,384.75,385.95,373.5,3360225,378.35,25350
2025-10-01 10:45:00+05:30,383.25,393.1,383.15,3361125,384.75,22050
2025-10-01 10:50:00+05:30,380.65,386.4,378.5,3355650,383.2,15825
2025-10-01 10:55:00+05:30,375.75,380.65,373.9,3351450,380.65,8625
2025-10-01 11:00:00+05:30,371.6,377.7,369.0,3354075,375.75,19725
2025-10-01 11:05:00+05:30,366.15,375.9,366.0,3353325,371.6,14025
2025-10-01 11:10:00+05:30,358.0,368.75,358.0,3351000,366.15,26325
2025-10-01 11:15:00+05:30,342.8,358.0,340.2,3347775,358.0,58050
2025-10-01 11:20:00+05:30,344.1,346.5,336.6,3349575,342.8,54450
2025-10-01 11:25:00+05:30,339.6,345.5,338.0,3362625,344.1,38325
2025-10-01 11:30:00+05:30,327.35,339.75,325.0,3365550,339.6,38250
2025-10-01 11:35:00+05:30,327.4,330.8,325.0,3365625,327.35,19050
2025-10-01 11:40:00+05:30,312.5,328.85,312.45,3376275,327.4,35775
2025-10-01 11:45:00+05:30,306.0,313.55,304.8,3314475,312.5,243225
2025-10-01 11:50:00+05:30,308.7,311.65,305.1,3317475,306.0,40575
2025-10-01 11:55:00+05:30,298.3,311.0,296.25,3309150,308.7,56700
2025-10-01 12:00:00+05:30,294.0,302.95,294.0,3341775,298.3,78900
2025-10-01 12:05:00+05:30,296.75,298.0,290.75,3348375,294.0,49125
2025-10-01 12:10:00+05:30,293.05,297.5,289.85,3343425,296.75,34050
2025-10-01 12:15:00+05:30,299.25,299.25,289.6,3351525,293.05,42000
2025-10-01 12:20:00+05:30,303.9,304.0,297.4,3348975,299.25,50550
2025-10-01 12:25:00+05:30,302.95,310.6,301.7,3344025,304.35,22425
2025-10-01 12:30:00+05:30,311.5,313.0,302.95,3347475,302.95,24150
2025-10-01 12:35:00+05:30,304.6,314.0,304.6,3345150,311.3,28425
2025-10-01 12:40:00+05:30,315.85,315.85,303.85,3348075,304.6,22725
2025-10-01 12:45:00+05:30,309.6,320.45,307.5,3343500,315.85,24600
2025-10-01 12:50:00+05:30,310.25,315.0,309.85,3343500,310.0,17325
2025-10-01 12:55:00+05:30,322.1,322.1,309.5,3341175,310.25,35925
2025-10-01 13:00:00+05:30,322.75,324.3,317.05,3339225,322.1,60825
2025-10-01 13:05:00+05:30,316.25,323.35,316.25,3347550,322.75,35775
2025-10-01 13:10:00+05:30,313.8,321.65,311.55,3358875,316.5,16875
2025-10-01 13:15:00+05:30,312.0,318.0,310.3,3369675,313.8,31800
2025-10-01 13:20:00+05:30,309.3,313.7,307.1,3368025,312.0,19050
2025-10-01 13:25:00+05:30,297.0,309.3,296.3,3365250,309.3,78450
2025-10-01 13:30:00+05:30,302.05,302.75,295.8,3357525,297.0,67125
2025-10-01 13:35:00+05:30,300.45,304.2,298.55,3393150,302.3,39000
2025-10-01 13:40:00+05:30,303.45,303.9,297.3,3433650,300.45,70425
2025-10-01 13:45:00+05:30,308.05,308.9,302.0,3431700,303.45,24300
2025-10-01 13:50:00+05:30,301.85,310.75,301.85,3433050,307.55,15825
2025-10-01 13:55:00+05:30,304.1,307.75,301.3,3434100,302.0,6825
2025-10-01 14:00:00+05:30,300.85,306.2,300.2,3438000,304.1,17700
2025-10-01 14:05:00+05:30,290.4,301.25,290.0,3449850,300.85,56250
2025-10-01 14:10:00+05:30,294.15,296.0,288.6,3443400,290.4,30150
2025-10-01 14:15:00+05:30,293.7,302.0,292.8,3478725,294.15,74025
2025-10-01 14:20:00+05:30,284.3,293.7,283.25,3477225,293.7,53175
2025-10-01 14:25:00+05:30,283.2,289.2,280.95,3480225,284.3,43575
2025-10-01 14:30:00+05:30,280.1,287.35,280.0,3470325,283.25,58800
2025-10-01 14:35:00+05:30,277.2,280.7,274.7,3475050,280.65,57150
2025-10-01 14:40:00+05:30,270.0,278.05,269.65,3485475,277.2,62925
2025-10-01 14:45:00+05:30,266.5,273.75,266.5,3501300,270.0,54825
2025-10-01 14:50:00+05:30,267.75,273.4,266.5,3504675,266.5,41400
2025-10-01 14:55:00+05:30,271.9,275.7,266.95,3501225,267.75,52575
2025-10-01 15:00:00+05:30,271.85,274.4,265.0,3517875,272.25,52650
2025-10-01 15:05:00+05:30,276.65,277.7,269.4,3530100,269.9,66675
2025-10-01 15:10:00+05:30,274.5,277.9,273.0,3567825,276.65,113100
2025-10-01 15:15:00+05:30,271.4,275.5,268.85,3594900,274.5,87225
2025-10-01 15:20:00+05:30,265.1,273.6,265.1,3688800,271.5,227025
2025-10-01 15:25:00+05:30,262.0,265.95,259.55,3968025,265.1,542475
2025-10-03 09:15:00+05:30,295.55,304.45,270.0,3984300,284.95,176625
2025-10-03 09:20:00+05:30,297.05,302.0,286.7,3975600,296.75,130800
2025-10-03 09:25:00+05:30,298.4,312.6,294.05,3979575,296.95,112500
2025-10-03 09:30:00+05:30,303.65,308.95,294.05,3980250,298.4,72900
2025-10-03 09:35:00+05:30,298.15,309.85,298.15,3993675,302.95,44550
2025-10-03 09:40:00+05:30,291.8,300.9,287.5,3998850,298.15,32475
2025-10-03 09:45:00+05:30,289.5,299.2,288.7,3997800,291.8,36225
2025-10-03 09:50:00+05:30,275.2,291.7,274.85,3986400,289.5,50775
2025-10-03 09:55:00+05:30,271.1,276.6,269.0,3984675,275.2,30300
2025-10-03 10:00:00+05:30,278.95,280.85,269.4,3981675,271.1,48600
2025-10-03 10:05:00+05:30,286.7,286.85,277.55,3993300,278.95,31875
2025-10-03 10:10:00+05:30,290.0,293.5,285.25,4004025,286.7,43275
2025-10-03 10:15:00+05:30,294.1,298.0,289.85,4003200,289.85,34725
2025-10-03 10:20:00+05:30,295.75,298.45,288.8,4003125,294.1,14025
2025-10-03 10:25:00+05:30,281.35,298.0,281.35,4002750,295.75,15225
2025-10-03 10:30:00+05:30,277.7,282.9,276.5,3997500,281.35,25050
2025-10-03 10:35:00+05:30,278.2,283.7,277.0,3997725,277.7,8250
2025-10-03 10:40:00+05:30,294.8,297.0,277.0,3999150,278.2,28800
2025-10-03 10:45:00+05:30,296.0,303.0,293.25,4006575,294.8,33000
2025-10-03 10:50:00+05:30,288.85,296.0,287.2,4002000,296.0,19950
2025-10-03 10:55:00+05:30,291.55,293.0,287.55,3998400,288.85,26550
2025-10-03 11:00:00+05:30,287.7,293.3,282.4,3993225,291.55,27450
2025-10-03 11:05:00+05:30,285.1,290.95,280.75,3994800,287.7,10500
2025-10-03 11:10:00+05:30,279.0,286.75,279.0,3996525,285.1,14550
2025-10-03 11:15:00+05:30,276.0,279.25,269.5,3997275,279.0,45900
2025-10-03 11:20:00+05:30,276.8,278.8,271.8,3999975,276.0,15975
2025-10-03 11:25:00+05:30,280.1,280.45,274.6,4005600,276.8,8250
2025-10-03 11:30:00+05:30,273.85,281.15,273.35,4005225,280.1,9825
2025-10-03 11:35:00+05:30,275.75,276.85,271.0,4006125,273.85,7200
2025-10-03 11:40:00+05:30,275.55,277.7,271.4,4005600,275.75,4725
2025-10-03 11:45:00+05:30,274.25,279.9,272.05,4005600,275.55,6000
2025-10-03 11:50:00+05:30,274.3,274.3,271.0,4007400,274.25,5625
2025-10-03 11:55:00+05:30,275.0,277.9,272.3,4007625,274.3,4875
2025-10-03 12:00:00+05:30,271.45,275.0,271.35,4010025,275.0,7875
2025-10-03 12:05:00+05:30,263.35,272.5,260.2,4012650,272.5,47175
2025-10-03 12:10:00+05:30,264.15,268.25,261.0,4020150,263.35,14175
2025-10-03 12:15:00+05:30,277.9,279.8,263.5,4024950,264.15,25950
2025-10-03 12:20:00+05:30,275.05,281.9,274.4,4029000,277.9,14550
2025-10-03 12:25:00+05:30,274.0,277.95,270.15,4034325,275.05,15375
2025-10-03 12:30:00+05:30,283.25,285.25,272.1,4039500,274.0,25575
2025-10-03 12:35:00+05:30,278.05,284.95,275.15,4040325,283.25,34875
2025-10-03 12:40:00+05:30,273.25,282.0,273.25,4038750,278.05,4800
2025-10-03 12:45:00+05:30,271.8,275.0,267.55,4040925,273.25,12900
2025-10-03 12:50:00+05:30,269.05,274.85,267.85,4040325,272.55,8775
2025-10-03 12:55:00+05:30,269.25,271.5,268.75,4041000,269.05,5025
2025-10-03 13:00:00+05:30,270.25,274.9,269.25,4043250,269.25,7650
2025-10-03 13:05:00+05:30,262.5,270.25,262.5,4041975,270.25,14325
2025-10-03 13:10:00+05:30,260.05,264.15,259.0,4043475,262.5,16425
2025-10-03 13:15:00+05:30,261.15,263.45,260.05,4050300,260.05,7200
2025-10-03 13:20:00+05:30,264.1,264.7,260.35,4053825,261.75,10500
2025-10-03 13:25:00+05:30,269.35,269.35,264.1,4053300,264.1,11850
2025-10-03 13:30:00+05:30,271.3,272.0,266.5,4051500,269.35,15075
2025-10-03 13:35:00+05:30,275.0,275.4,267.15,4051350,271.7,11550
2025-10-03 13:40:00+05:30,269.65,276.4,269.65,4050000,275.0,10725
2025-10-03 13:45:00+05:30,275.4,276.4,267.4,4048575,270.0,9225
2025-10-03 13:50:00+05:30,267.5,275.25,267.5,4050000,275.25,7725
2025-10-03 13:55:00+05:30,269.0,270.1,264.55,4049025,267.5,26925
2025-10-03 14:00:00+05:30,265.9,271.0,265.0,4054425,269.0,6300
2025-10-03 14:05:00+05:30,271.7,272.1,264.65,4055250,265.9,14550
2025-10-03 14:10:00+05:30,279.0,279.0,271.45,4055100,271.7,12825
2025-10-03 14:15:00+05:30,276.4,280.0,273.05,4052175,279.0,20100
2025-10-03 14:20:00+05:30,276.5,277.45,272.9,4051725,276.4,9375
2025-10-03 14:25:00+05:30,269.45,276.8,267.3,4048575,276.5,16050
2025-10-03 14:30:00+05:30,264.3,269.15,264.3,4046400,269.15,10725
2025-10-03 14:35:00+05:30,246.85,264.3,246.05,4054950,264.3,62025
2025-10-03 14:40:00+05:30,241.05,246.9,239.0,4090500,246.85,100575
2025-10-03 14:45:00+05:30,245.0,245.0,238.0,4117050,241.05,74175
2025-10-03 14:50:00+05:30,238.55,245.05,237.5,4129425,245.0,81075
2025-10-03 14:55:00+05:30,234.05,240.25,233.75,4132125,238.55,62775
2025-10-03 15:00:00+05:30,231.1,235.9,229.4,4121100,234.05,91875
2025-10-03 15:05:00+05:30,231.05,231.7,228.0,4121250,230.65,82725
2025-10-03 15:10:00+05:30,232.55,235.4,231.05,4133925,231.05,72075
2025-10-03 15:15:00+05:30,235.15,237.0,232.25,4106625,232.95,113325
2025-10-03 15:20:00+05:30,227.95,236.75,227.0,4108575,235.0,122700
2025-10-03 15:25:00+05:30,230.5,234.1,226.8,4138500,228.15,127650
2025-10-06 09:15:00+05:30,224.0,241.5,220.5,4143450,231.65,207150
2025-10-06 09:20:00+05:30,226.5,232.75,220.0,4173075,224.0,97575
2025-10-06 09:25:00+05:30,238.9,238.9,226.05,4175400,226.5,86850
2025-10-06 09:30:00+05:30,233.05,247.15,231.3,4192875,238.9,107400
2025-10-06 09:35:00+05:30,224.0,234.9,223.4,4211250,233.05,106725
2025-10-06 09:40:00+05:30,213.6,225.85,212.45,4220925,224.0,106275
2025-10-06 09:45:00+05:30,204.4,213.7,203.5,4245975,213.5,93375
2025-10-06 09:50:00+05:30,212.3,213.25,201.8,4256025,204.4,63750
2025-10-06 09:55:00+05:30,206.2,213.8,206.2,4252200,212.3,48000
2025-10-06 10:00:00+05:30,204.3,208.55,201.35,4208625,206.2,170700
2025-10-06 10:05:00+05:30,203.95,208.3,203.65,4226625,204.3,37950
2025-10-06 10:10:00+05:30,199.4,206.25,197.75,4229100,203.95,59250
2025-10-06 10:15:00+05:30,198.2,200.0,197.3,4230075,199.4,70650
2025-10-06 10:20:00+05:30,196.3,199.0,194.65,4235325,197.95,68175
2025-10-06 10:25:00+05:30,199.65,199.8,194.3,4236975,196.3,55575
2025-10-06 10:30:00+05:30,194.0,202.0,192.5,4255050,199.65,127650
2025-10-06 10:35:00+05:30,190.55,195.3,189.55,4227075,194.0,184950
2025-10-06 10:40:00+05:30,195.4,195.6,190.35,4276275,190.55,133800
2025-10-06 10:45:00+05:30,197.05,199.2,194.15,4276575,195.4,42000
2025-10-06 10:50:00+05:30,193.95,201.0,193.85,4280925,197.05,41025
2025-10-06 10:55:00+05:30,190.55,193.95,188.6,4275600,193.95,97350
2025-10-06 11:00:00+05:30,191.25,192.0,189.15,4285875,190.55,38925
2025-10-06 11:05:00+05:30,190.8,193.75,189.0,4288575,191.25,50775
2025-10-06 11:10:00+05:30,186.25,191.85,185.05,4295550,190.8,130575
2025-10-06 11:15:00+05:30,188.55,192.3,185.5,4325925,186.25,113775
2025-10-06 11:20:00+05:30,187.45,189.0,184.0,4334400,188.55,100275
2025-10-06 11:25:00+05:30,180.0,187.5,180.0,4348125,187.45,78975
2025-10-06 11:30:00+05:30,181.2,181.7,179.5,4352550,180.35,88650
2025-10-06 11:35:00+05:30,182.05,184.15,181.1,4355325,181.2,130500
2025-10-06 11:40:00+05:30,182.75,183.15,178.85,4349175,182.05,96975
2025-10-06 11:45:00+05:30,185.05,185.95,181.9,4353525,182.75,59175
2025-10-06 11:50:00+05:30,188.75,189.5,184.15,4358025,185.05,115200
2025-10-06 11:55:00+05:30,186.65,189.65,183.55,4349025,188.75,62925
2025-10-06 12:00:00+05:30,184.65,187.1,182.45,4387125,186.65,91050
2025-10-06 12:05:00+05:30,183.15,186.0,182.5,4380000,184.65,52875
2025-10-06 12:10:00+05:30,181.0,184.85,181.0,4374675,183.15,23325
2025-10-06 12:15:00+05:30,178.5,181.4,176.8,4376025,181.0,101175
2025-10-06 12:20:00+05:30,178.0,180.9,177.85,4370325,178.5,31500
2025-10-06 12:25:00+05:30,180.3,180.5,177.75,4377450,178.0,30150
2025-10-06 12:30:00+05:30,183.0,184.0,179.45,4404750,180.3,107625
2025-10-06 12:35:00+05:30,182.6,184.25,182.05,4408575,183.0,26775
2025-10-06 12:40:00+05:30,179.35,183.65,179.05,4404000,182.6,32775
2025-10-06 12:45:00+05:30,177.9,179.65,176.3,4417350,179.35,70275
2025-10-06 12:50:00+05:30,175.2,178.0,173.6,4412100,177.9,123225
2025-10-06 12:55:00+05:30,169.75,175.6,169.75,4417875,175.6,111675
2025-10-06 13:00:00+05:30,168.2,170.75,168.0,4424775,169.85,115500
2025-10-06 13:05:00+05:30,166.25,170.7,165.35,4413450,168.2,140025
2025-10-06 13:10:00+05:30,166.65,168.5,165.0,4445700,166.25,155250
2025-10-06 13:15:00+05:30,168.2,168.6,165.35,4411725,166.4,238800
2025-10-06 13:20:00+05:30,167.9,169.0,166.6,4403700,168.2,58575
2025-10-06 13:25:00+05:30,159.35,167.95,159.35,4411725,167.8,121275
2025-10-06 13:30:00+05:30,151.95,159.25,150.0,4445100,159.0,217050
2025-10-06 13:35:00+05:30,152.35,153.3,150.65,4453050,151.95,112500
2025-10-06 13:40:00+05:30,154.6,155.1,152.0,4464450,152.25,58500
2025-10-06 13:45:00+05:30,160.55,160.55,153.3,4459725,154.9,87600
2025-10-06 13:50:00+05:30,156.4,163.25,155.0,4451025,160.55,112800
2025-10-06 13:55:00+05:30,155.2,158.25,154.85,4449975,156.4,56700
2025-10-06 14:00:00+05:30,159.7,159.8,153.35,4453950,155.2,56250
2025-10-06 14:05:00+05:30,160.0,161.85,157.5,4452000,159.7,41775
2025-10-06 14:10:00+05:30,159.95,161.9,158.9,4463325,160.0,47250
2025-10-06 14:15:00+05:30,160.85,163.55,159.3,4461975,159.95,55425
2025-10-06 14:20:00+05:30,158.45,160.85,156.7,4458450,160.85,28575
2025-10-06 14:25:00+05:30,161.7,162.95,156.1,4461225,158.45,37350
2025-10-06 14:30:00+05:30,157.7,162.2,156.5,4458075,161.65,41925
2025-10-06 14:35:00+05:30,156.15,158.45,155.25,4458375,157.7,33525
2025-10-06 14:40:00+05:30,157.0,158.0,155.7,4451400,156.1,72750
2025-10-06 14:45:00+05:30,157.3,159.35,155.0,4409700,157.0,115650
2025-10-06 14:50:00+05:30,150.4,158.2,147.0,4374300,157.3,222600
2025-10-06 14:55:00+05:30,149.15,150.8,148.55,4353750,150.4,110550
2025-10-06 15:00:00+05:30,150.1,150.2,147.8,4346325,148.5,101175
2025-10-06 15:05:00+05:30,144.5,150.1,144.25,4351425,150.1,95550
2025-10-06 15:10:00+05:30,146.9,147.0,144.25,4365075,144.9,94350
2025-10-06 15:15:00+05:30,145.8,147.6,143.75,4283475,146.8,242475
2025-10-06 15:20:00+05:30,145.55,146.6,143.2,4277925,146.25,129675
2025-10-06 15:25:00+05:30,151.5,151.75,145.0,4250025,145.55,177375
